code,name,industry,stock_code,stock_name,price,stock_price,change,stock_change,remaining,turnover,convert_price,parity,premium,ytm,floor,floor_premium,rating,balance,issue_size,change_5d,stock_change_5d,list_date
123188.SZ,水羊转债,美容护理,300740.SZ,水羊股份,142.806,21.55,0,-1.553220648698,0,0,13.44,0,0,0,0,0,A+,0,6.94987,0,6.5776458951533,2023-04-25
123189.SZ,晓鸣转债,农林牧渔,300967.SZ,晓鸣股份,141.795,15.23,-0.66830590757204,-0.32722513089005,2.66301369863,33.0693652,15.18,100.32938076416,41.329487852922,-6.9987,98.952913632532,43.295426880066,A+,3.286271,3.29,2.2189061182119,3.8173142467621,2023-04-25
123192.SZ,科思转债,美容护理,300856.SZ,科思股份,127.41,10.93,-0.56813747678285,-0.54595086442221,2.682191780822,18.414866019999998,17.32,63.10623556582,101.89763952425,-2.7079,111.34082577957,14.432418753789,AA-,7.186755,7.249178,-1.4860977948226,-1.8850987432675,2023-05-11
123193.SZ,海能转债,电子,300787.SZ,海能实业,127.869,8.74,-0.31262181336245,-0.34207525655644,2.682191780822,20.682049579999997,14.5,60.275862068966,112.13964530892,-2.8402,111.34082577957,14.844666459683,AA-,5.997434,6,-0.39958872739169,2.944640753828,2023-05-09
123194.SZ,百洋转债,医药生物,301015.SZ,百洋医药,139.35,23.87,1.7153284671533,6.4199732501115,2.6849315068494,69.39761025,24.79,96.288826139572,44.720842061165,-6.5489,109.45672941272,27.31058268201,AA-,8.459231,8.6,1.739092342737,6.8008948545861,2023-05-05
123195.SZ,蓝晓转02,基础化工,300487.SZ,蓝晓科技,182.303,68.71,2.336926013248,6.4446165762974,2.6931506849314,304.28759070999996,59.21,116.044587063,57.097374909038,-14.7979,106.05097953045,71.901288236242,A+,5.457773,5.460645,4.2637033308931,17.312617380912,2023-05-08
123196.SZ,正元转02,计算机,300645.SZ,正元智慧,129.232,12.93,-0.44373228152348,-1.5981735159817,2.695890410959,23.64595583,21.91,59.014148790507,118.9847733952,-3.2726,105.09453838911,22.96737963825,A+,3.50147,3.5073,0.19071837253656,1.6509433962264,2023-05-19
123199.SZ,山河转债,医药生物,300452.SZ,山河药辅,143.736,12.59,0.79663394109397,2.4410089503662,2.8465753424657,18.375588829999998,13,96.846153846154,48.416838760921,-8.6566,98.345984607522,46.153399728133,A+,3.197248,3.2,1.2674637339101,3.7067545304778,2023-07-07
123207.SZ,冠中转债,建筑装饰,300948.SZ,冠中生态,235.69,20.95,-0.88313217544892,1.1100386100386,2.9534246575342,367.93064365,10.44,200.67049808429,17.451245823389,-20.9025,92.666192952335,154.34302682666,A,1.455254,4,16.881893200032,23.525943396226,2023-08-09
123209.SZ,聚隆转债,基础化工,300644.SZ,南京聚隆,173.501,21.66,0.40567129629629,0.83798882681564,2.9671232876713,23.02111665,17.52,123.6301369863,40.33875900277,-12.6044,102.50693989189,69.257808479106,A+,1.671699,2.185,1.1248987299719,6.8047337278106,2023-08-17
123211.SZ,阳谷转债,基础化工,300121.SZ,阳谷华泰,163.26,9.64,0.77777777777777,-0.41322314049586,2.9698630136986,39.295029619999994,9.2,104.78260869565,55.808298755187,-10.3559,110.37350457828,47.91593383194,AA-,3.069733,6.5,2.2291797119599,3.2119914346895,2023-08-14
123213.SZ,天源转债,环保,301127.SZ,武汉天源,263.8,15.83,3.6749997052455,6.3844086021505,2.972602739726,714.1368862,7.1,222.95774647887,18.318382817435,-24.5098,107.57541463246,145.22331696448,AA-,3.259501,10,16.081565120966,32.690695725063,2023-08-16
123214.SZ,东宝转债,医药生物,300239.SZ,东宝生物,130.855,4.95,0.27740951621926,2.0618556701031,2.9808219178083,11.177601699999999,6.62,74.773413897281,75.00204040404,-3.8763,101.98427332516,28.30899876375,A+,4.54866,4.55,0.94343989138483,3.7735849056604,2023-08-18
123215.SZ,铭利转债,机械设备,301268.SZ,铭利达,127.863,13.3,-0.15929162079225,0.30165912518854,2.9890410958903,21.680827230000002,19.19,69.306930693069,84.488042857143,-1.7164,106.31225184935,20.271180203377,AA-,8.555437,10,0.28470588235294,4.1503523884103,2023-08-23
123216.SZ,科顺转债,建筑材料,300737.SZ,科顺股份,125.302,5.13,-0.32217776257487,-0.38834951456312,2.9917808219177,71.11338592,6.61,77.609682299546,61.451504873294,-1.9292,110.12365569365,13.783000764683,AA,21.959244,21.98,-1.2973713853595,5.1229508196721,2023-08-23
123220.SZ,易瑞转债,医药生物,300942.SZ,易瑞生物,135.297,6.69,0.016263167621505,0,3.0301369863014,26.2410903,8.85,75.593220338983,78.98033632287,-4.2469,103.91613135496,30.198264923707,A+,2.907468,3.281967,2.3302777273552,7.3836276083467,2023-09-06
123222.SZ,博俊转债,汽车,300926.SZ,博俊科技,156.43,17.66,-0.96483786418831,-0.84222346996069,3.0876712328768,22.222675940000002,16.46,107.29040097205,45.800554926387,-8.56,103.96205260019,50.468364261315,A+,2.438202,5,-3.5858685469158,-3.9173014145811,2023-09-28
123223.SZ,九典转02,医药生物,300705.SZ,九典制药,138.998,11.35,1.0071796064297,3.8426349496798,3.1068493150685,13.191041890000001,14.55,78.006872852234,78.186863436123,-5.2473,102.77501394106,35.244934220799,A+,2.052752,3.6,0.29873578479477,3.0881017257039,2023-10-13
123224.SZ,宇邦转债,电力设备,301266.SZ,宇邦新材,136.418,21.29,0.37377676403503,0.94831673779042,3.1178082191782,18.58893179,28.17,75.576854810082,80.502351338657,-4.1867,104.16033035256,30.969246677937,A+,2.847959,5,2.2209900040463,7.5252525252525,2023-10-18
123225.SZ,翔丰转债,电力设备,300890.SZ,翔丰华,144.978,26.45,-0.22161046111494,1.185921958684,3.1753424657534,25.76720379,27.34,96.744696415508,49.856276748582,-5.2671,113.38776519028,27.86035579474,AA-,5.584541,8,1.0898441585608,5.168986083499,2023-10-26
123229.SZ,艾录转债,轻工制造,301062.SZ,上海艾录,131.592,6.41,-0.51334003674273,-1.6871165644172,3.2109589041097,8.31430317,9.95,64.422110552764,104.26527301092,-2.8191,97.70912032814,34.677294768461,A+,1.779468,5,0.33701868089974,4.2276422764228,2023-11-20
123235.SZ,亿田转债,家用电器,300911.SZ,亿田智能,165.945,21.71,-0.83066901724087,-0.82229328460484,3.3726027397261,157.70029636,21.31,101.87705302675,62.88751497006,-9.4381,102.52361388145,61.860271714469,AA-,4.352593,5.2021,3.0714285714286,1.5910154422087,2024-01-12
123237.SZ,佳禾转债,电子,300793.SZ,佳禾智能,139.727,11.3,-0.85502228024862,0.44444444444445,3.4109589041095,24.41349688,13.46,83.952451708767,66.435877876106,-5.087,100.4382391616,39.117333364621,A+,4.314477,10.04,1.3395706411372,2.540834845735,2024-01-24
123241.SZ,欧通转债,电力设备,300870.SZ,欧陆通,911,212.71,-3.2908704883227,-0.32333645735707,3.9095890410958,1339.1057378,30.8,690.61688311688,31.911052606836,-41.3202,103.65730847814,778.85747119521,AA-,2.604665,6.445265,6.6792199184507,20.392800543355,2024-07-26
123243.SZ,严牌转债,环保,301081.SZ,严牌股份,199.6,12.18,-2.1309562335128,-1.2965964343598,3.9232876712329,135.55543266,7.22,168.69806094183,18.31789819376,-12.6478,98.377038890027,102.89287241419,A+,2.607203,4.678889,7.7678132744462,13.725490196078,2024-07-26
123245.SZ,集智转债,机械设备,300553.SZ,集智股份,331.286,45.85,2.3574412339027,2.0476296461162,4.0191780821917,480.46823161000003,18.06,253.87596899225,30.491279389313,-22.5573,92.213691215625,259.25901634861,A,1.537424,2.546,13.066894197952,24.558543873947,2024-08-28
123247.SZ,万凯转债,基础化工,301216.SZ,万凯新材,210,17.45,2.9916625796959,4.3036461446503,4.0246575342467,264.68384294,11.15,156.50224215247,34.183381088825,-14.1669,106.6659454248,96.876331207368,AA,19.641912,27,12.564322469983,10.653138871275,2024-09-05
123250.SZ,嘉益转债,轻工制造,301004.SZ,嘉益股份,127.999,35.37,-0.056218816125433,-1.75,4.2520547945205,8.83243231,79.66,44.401205121768,188.27821147865,-1.7891,96.796108082877,32.235688536575,A+,3.955145,3.979384,-0.78673632318974,-5.9308510638298,2024-11-26
123252.SZ,银邦转债,有色金属,300337.SZ,银邦股份,144.712,10.29,0.49793395604013,2.3880597014925,4.4191780821918,18.61645198,12.5,82.32,75.792031098154,-4.6597,104.08387674,39.034021918201,AA-,7.846395,7.85,4.3789355241235,10.764262648009,2025-01-24
123253.SZ,永贵转债,机械设备,300351.SZ,永贵电器,139.68,14.38,-0.60697487422881,-0.48442906574393,4.5972602739726,22.75724126,18.19,79.054425508521,76.688400556328,-3.7313,103.38391263532,35.108061244227,AA-,9.797524,9.8,1.6593886462882,6.1254612546125,2025-03-28
123255.SZ,鼎龙转债,电子,300054.SZ,鼎龙股份,451.223,77.74,0.9648453495215,1.2239583333333,4.6520547945206,1468.3579255999998,28.38,273.92529950669,64.724835863134,-25.7973,104.84005825465,330.39178679586,AA,9.095484,9.1,7.4340476190476,13.191613278975,2025-04-23
123257.SZ,安克转债,电子,300866.SZ,安克创新,159,117.17,0.12657510437723,2.1979938944614,4.8575342465754,78.08830161,106.72,109.79197901049,44.819322352138,-7.0019,102.94585632312,54.450121334602,AA+,11.046342,11.0482,-4.1100021107861,-3.9668879600033,2025-07-04
123258.SZ,胜蓝转02,电子,300843.SZ,胜蓝股份,326.5,117.97,-1.4190821256039,1.3139814496737,5.0575342465754,772.3014220800001,54.36,217.0161883738,50.449605831991,-18.4721,101.76266130506,220.84459644901,AA-,4.498351,4.5,7.1897570584373,15.306421659662,2025-09-10
123259.SZ,锦浪转02,电力设备,300763.SZ,锦浪科技,167.802,62.75,0.18508346667304,1.6853022200616,5.1945205479451,108.13081244,72.41,86.659301201492,93.634148525896,-7.207,103.28891656165,62.45886353145,AA,16.763379,16.765838,3.4926822047749,5.1793496480054,2025-11-06
123260.SZ,卓镁转债,汽车,301398.SZ,星源卓镁,149.826,34.19,-0.51394422310757,-0.46579330422126,5.2520547945205,32.04628758,52.15,65.560882070949,128.52956712489,-4.3712,91.46901120772,63.799737224398,A+,4.499216,4.5,2.9894759996425,3.5746743411088,2025-11-24
123261.SZ,普联转债,计算机,300996.SZ,普联软件,228.888,19.66,1.4304706195161,-3.2003938946332,5.3287671232877,4874.33940997,12.97,151.58057054742,51.00088301119,-11.7146,91.114216179829,151.20997534375,A+,2.428772,2.429326,13.53684064326,5.5853920515575,2025-12-22
123262.SZ,神宇转债,通信,300563.SZ,神宇股份,135.399,24.18,-0.037652270210401,0.12422360248448,5.345205479452,31.44348454,38.62,62.610046607975,116.25762531017,-3.2546,97.171657966942,39.340012131998,AA-,4.999332,5,0.076869063897419,8.2363473589973,2025-12-30
123263.SZ,鼎捷转债,计算机,300378.SZ,鼎捷数智,159.98,36.66,-1.2383786253133,-0.75798592311857,5.3561643835617,293.52790865,43.42,84.431137724551,89.479858156028,-6.2719,101.84527926224,57.081409328817,AA,8.275114,8.276642,6.1579296615793,8.7188612099644,2025-12-31
123264.SZ,双乐转债,基础化工,301036.SZ,双乐股份,126.7,21.59,0.072665234424364,0.79365079365078,5.3863013698631,47.4026396,36.4,59.313186813187,113.61185734136,-2.0148,96.971835053851,30.656494155896,AA-,7.99987,8,-0.84675462897747,7.4664011946242,2026-01-16
123265.SZ,耐普转02,机械设备,300818.SZ,耐普矿机,145.139,21.28,-0.58836422416744,0.6146572104019,5.4438356164383,32.7121389,29.5,72.135593220339,101.20303101504,-3.6496,90.516108462048,60.346044992483,A+,4.49911,4.5,3.2709083405672,12.118018967334,2026-01-30
123266.SZ,博士转债,商贸零售,300622.SZ,博士眼镜,147.2,15.68,0.061178709808969,-0.50761421319797,5.6109589041096,39.601369170000005,21.54,72.794800371402,102.21224489796,-4.273,102.79319525548,43.200140470539,AA,3.75,3.75,-1.8666666666667,-1.9387116948093,2026-04-07
123267.SZ,珂玛转债,电子,301611.SZ,珂玛科技,338,100.94,-1.4577259475219,5.6189180705242,5.6904109589041,897.91216199,97.47,103.56006976506,226.38062215177,-17.5878,100.70010571371,235.65009451025,AA,7.5,7.5,3.8144117746429,19.314420803783,2026-05-13
123268.SZ,本川转债,电子,300964.SZ,本川智能,220.38,59.18,4.4454976303318,8.6270190895742,5.6931506849314,1882.9189133,54.13,109.32939220395,101.57433930382,-10.3982,105.31892199488,109.25014786111,AA-,4.69,4.69,22.027929434434,25.407925407925,2026-05-07
123269.SZ,金杨转债,电力设备,301210.SZ,金杨精密,156.555,24.28,0.66486198005415,1.1666666666667,5.7013698630137,54.710137159999995,28.24,85.977337110482,82.088682042834,-5.516,95.825328567002,63.375385549068,AA-,9.8,9.8,-0.0287356321839,7.4336283185841,2026-05-11
123270.SZ,盛德转债,钢铁,300881.SZ,盛德鑫泰,255,33.09,-3.7405297668256,-2.331759149941,5.8164383561643,334.40893956,53.68,61.643070044709,313.67180417044,-12.5664,87.805944255276,190.41314020682,A+,4.050968,4.050968,-2.6672977388277,3.6329470717194,2026-06-12
123271.SZ,通合转债,电力设备,300491.SZ,通合科技,170,28.14,-2.2707674619143,1.5884476534296,5.8191780821917,113.43342695,33.18,84.810126582278,100.44776119403,-6.0477,104.88675191823,62.079573340707,AA,5.219327,5.219327,2.6911111782295,15.186246418338,2026-06-17
123272.SZ,中汽转债,汽车,301215.SZ,中汽股份,170.828,5.24,-2.6621082621083,-0.75757575757576,5.8438356164384,95.33000767,5.99,87.479131886477,95.278572519084,-6.9844,100.87030906319,69.354095954026,AA+,10.3904,10.3904,-5.3584487534626,-2.2388059701493,2026-06-30
123273.SZ,三江转债,基础化工,301059.SZ,金三江,327.459,11.31,-3.3474025974026,0.44404973357017,5.8602739726027,1188.57461582,14.43,78.378378378378,317.79251724138,-16.0464,88.29040978227,270.88852663334,A+,2.9,2.9,-2.2510447761194,1.1627906976744,2026-07-03
123274.SZ,维科转债,汽车,301499.SZ,维科精密,159.5,24.42,-2.3736365973387,0.45248868778282,5.8849315068494,114.4062567,35.62,68.556990454801,132.65315315315,-5.0724,87.440735441171,82.409261764856,A+,6.3,6.3,-6.4516129032258,8.1967213114754,2026-07-10
123275.SZ,肇民转债,汽车,301000.SZ,肇民科技,153.9,25.57,-3.3291457286432,-0.19516003122561,5.9205479452055,145.07987171000002,33.8,75.650887573964,103.43449354713,-5.0386,95.059712967075,61.898237640697,AA-,5.9,5.9,-4.4111253276357,6.3643926788686,2026-07-24
123276.SZ,久吾转02,环保,300631.SZ,久吾高科,187.751,22.05,-3.711016631878,2.1779425393883,5.9506849315069,1409.7353586,23.78,92.724978973928,102.48157732426,-7.482,87.824838209706,113.77893068438,A+,3,3,87.751,9.1584158415842,2026-08-04
127025.SZ,冀东转债,建筑材料,000401.SZ,金隅冀东,105.593,3.58,-0.043544524276065,-1.3774104683196,0.2465753424658,77.8827956,12.92,27.708978328173,281.07864804469,1.5631,105.62065429834,-0.026182661455401,AAA,17.763788,28.2,-0.028402904670385,-2.1857923497268,2020-12-02
127027.SZ,能化转债,煤炭,000552.SZ,甘肃能化,112.19,2.54,-0.17439894648799,-1.9305019305019,0.34246575342468,33.35066568,2.93,86.689419795222,29.416023622047,-5.7001,109.4490123625,2.5043511844777,AA+,19.463494,28,-0.82564265761465,-1.9305019305019,2021-01-22
127030.SZ,盛虹转债,石油石化,000301.SZ,东方盛虹,119.972,13.1,0.043362241494323,1.5503875968992,0.62191780821922,96.78144559,13.21,99.167297501893,20.979398473282,-16.0456,106.99495347252,12.128652900262,AA+,49.974259,50,0.48831969444421,11.299915038233,2021-04-21
127031.SZ,洋丰转债,基础化工,000902.SZ,新洋丰,124.207,13.4,0,-0.74074074074074,0.6301369863013,51.551047679999996,16.89,79.336885731202,56.556435074627,-15.5965,110.93610121542,11.962651147086,AA,9.999172,10,-1.3070908686394,-4.2857142857143,2021-04-23
127033.SZ,中装转2,建筑装饰,002822.SZ,ST中装,89.726,3.2,0,-0.92879256965944,0.69041095890407,0,3.79,84.4327176781,6.26923125,35.9562,70.157942630527,27.891435574905,AA,0.091808,11.6,0,4.9180327868853,2021-05-24
127034.SZ,绿茵转债,环保,002887.SZ,绿茵生态,130.029,10.65,-1.1456939545068,-1.0223048327137,0.72876712328775,61.20146893,11.21,95.004460303301,36.866205633803,-17.9705,111.5169095093,16.600254232433,AA-,4.27889,7.12,3.3247248599468,12.698412698413,2021-05-28
127037.SZ,银轮转债,汽车,002126.SZ,银轮股份,564.933,41.31,-1.2354895104895,0.97775604986557,0.8328767123287,442.17411961,10.27,402.23953261928,40.446911401598,-96.6874,108.60481402484,420.17307434529,AA,5.055207,7,2.4970517263276,7.4661810613944,2021-07-09
127038.SZ,国微转债,电子,002049.SZ,紫光国微,129.228,67.22,0.17674418604652,1.0827067669173,0.841095890411,54.99827997,97.01,69.291825584991,86.498189229396,-17.6902,108.59113429039,19.004190208041,AA+,14.914944,15,0.32295127783126,3.3835742848354,2021-07-14
127040.SZ,国泰转债,商贸零售,002091.SZ,江苏国泰,125.28,7.62,-0.95189905442585,-1.038961038961,0.91506849315078,50.84368001,7.35,103.67346938776,20.84094488189,-15.0733,106.52436176365,17.606900361401,AA+,39.862599,45.574186,-2.2776911076443,-4.1509433962264,2021-08-10
127044.SZ,蒙娜转债,轻工制造,002918.SZ,蒙娜丽莎,122.949,9.78,-0.432448191249,0.20491803278688,1.0246575342467,32.309395370000004,19.76,49.493927125506,148.41229447853,-7.3745,111.61963473362,10.149975220233,AA,3.368457,11.6893,-0.30326865223843,6.6521264994547,2021-09-16
127045.SZ,牧原转债,农林牧渔,002714.SZ,牧原股份,122.89,38.47,-0.25162337662338,0.2606202762575,1.0246575342467,65.30342934000001,43.32,88.804247460757,38.383020535482,-11.5831,106.84181513177,15.02050938431,AA+,95.429474,95.5,-0.436688298536,-2.0122261844116,2021-09-10
127046.SZ,百润转债,食品饮料,002568.SZ,百润股份,134.89,19.48,0.035597217484147,1.2474012474013,1.145205479452,45.204422560000005,20.33,95.818986719134,40.775857289528,-15.3036,109.80701646657,22.842787592781,AA,11.274134,11.28,-2.4783469974985,-5.4368932038835,2021-11-03
127047.SZ,帝欧转债,轻工制造,002798.SZ,帝欧水华,140.5,5.6,-0.071123755334278,0.35842293906809,1.2164383561644,26.51181048,5.1,109.80392156863,27.955357142857,-14.1404,103.34578250815,35.951363074657,AA-,4.654359,15,-0.18045668329141,5.6603773584906,2021-11-26
127049.SZ,希望转2,农林牧渔,000876.SZ,新希望,116.166,6.92,0.039614192214943,-0.431654676259,1.2383561643835,89.40639738,10.59,65.344664778093,77.774268786127,-5.3537,106.57146792636,9.0029088088274,AAA,81.43424,81.5,-0.71282051282052,-1.1428571428571,2021-11-29
127050.SZ,麒麟转债,汽车,002984.SZ,森麒麟,133.681,14.17,-0.71595677522374,-0.83974807557732,1.2630136986302,57.4486503,15.07,94.027869940279,42.17167748765,-13.3441,109.56535295666,22.010285544262,AA,20.86029,21.989391,-2.8481104651163,-3.9972899728997,2021-12-06
127053.SZ,豪美转债,有色金属,002988.SZ,豪美新材,174.5,21.03,-0.50176759037518,0.33396946564886,1.4657534246576,40.66944871,17.23,122.05455600696,42.968854018069,-22.5719,116.94163133992,49.219741507432,AA-,2.574937,8.24,1.5125072716696,3.8005923000987,2022-03-04
127054.SZ,双箭转债,基础化工,002381.SZ,双箭股份,127.413,5.33,-0.26223502520588,-0.55970149253732,1.5150684931507,22.45510065,6.96,76.580459770115,66.377951219512,-7.2569,111.03452183541,14.75079812463,AA,5.135974,5.1364,0.8812351543943,2.8957528957529,2022-03-15
127055.SZ,精装转债,建筑装饰,002989.SZ,中天精装,199.09,23.62,2.6877588599075,4.2825607064018,1.5452054794521,530.61931333,18.5,127.67567567568,55.93416596105,-29.3389,113.3489786258,75.643400067371,AA-,2.080968,5.77,10.286948814536,19.413549039434,2022-03-24
127056.SZ,中特转债,钢铁,000708.SZ,中信特钢,130.137,13.89,-0.6587786259542,-1.4893617021277,1.5534246575342,120.19952889,13.89,100,30.137,-11.6206,105.0383522017,23.894746320944,AAA,49.996092,50,-1.6200483822195,-7.2763684913218,2022-04-15
127059.SZ,永东转2,基础化工,002753.SZ,永东股份,130.57,6.13,-0.45818054295538,-1.1290322580645,1.668493150685,23.65853657,8.11,75.585696670777,72.744323001631,-6.427,112.94015249624,15.609902336861,AA-,3.790442,3.8,0.29188109685843,2.1666666666667,2022-05-16
127060.SZ,湘佳转债,农林牧渔,002982.SZ,湘佳股份,129.814,11.83,-0.34468728648965,-0.8382229673093,1.6986301369864,12.71811473,13.8,85.724637681159,51.431377852916,-8.5819,103.94034325394,24.892795170833,A+,6.398885,6.4,0.90713347376931,2.0707506471096,2022-06-10
127061.SZ,美锦转债,煤炭,000723.SZ,美锦能源,108.397,3.52,-1.0976277372263,-2.2222222222222,1.7013698630137,59.436459909999996,3.47,101.4409221902,6.8572698863636,6.5034,108.42310347159,-0.024075562087739,AA-,27.889635,35.9,-0.64436296975251,-2.4930747922438,2022-05-30
127062.SZ,垒知转债,建筑材料,002398.SZ,垒知集团,126.638,4.09,-0.078114520621436,0.24509803921568,1.7041095890411,47.023784770000006,7.56,54.100529100529,134.07904156479,-4.5828,112.85442847299,12.213584981569,AA-,3.95743,3.963,-0.071018243797732,3.2828282828283,2022-05-20
127064.SZ,杭氧转债,基础化工,002430.SZ,杭氧股份,144.723,23.99,-1.3852925945106,-1.3974517057131,1.7808219178082,37.34905696,25.67,93.455395403194,54.85783284702,-14.4791,106.70848928188,35.624635841023,AA+,11.363953,11.37,0.35086016211681,4.3497172683776,2022-07-05
127067.SZ,恒逸转2,石油石化,000703.SZ,恒逸石化,171.383,17.71,2.9698389810142,2.9651162790698,1.9534246575342,1040.89544134,10.32,171.60852713178,-0.13141953698475,-20.1456,107.34724238853,59.652913467213,AA+,23.484477,30,9.7314705731701,10.068365444375,2022-08-18
127068.SZ,顺博转债,有色金属,002996.SZ,顺博合金,126.83,6.27,-0.055161544523252,0.15974440894568,2.013698630137,12.41250291,10,62.7,102.28070175439,-6.2892,106.83341485435,18.717538115685,AA-,8.299634,8.3,-0.31517476086802,1.4563106796116,2022-09-07
127069.SZ,小熊转债,家用电器,002959.SZ,小熊电器,132.997,34.13,-0.42227895867805,-0.35036496350364,2.013698630137,14.26739067,43.71,78.082818576985,70.328123937885,-5.454,114.01740458586,16.646226497681,AA-,5.040528,5.36,-0.91635810976926,-1.1297798377752,2022-09-07
127070.SZ,大中转债,钢铁,001203.SZ,大中矿业,355.8,28.25,2.536023054755,1.985559566787,2.027397260274,1028.69590996,10.56,267.51893939394,32.99992920354,-43.0796,111.49366331673,219.12127507124,AA,9.342219,15.2,-1.1666666666667,8.94716544543,2022-10-11
127072.SZ,博实转债,机械设备,002698.SZ,博实股份,146.4,13.68,2.3776223776224,5.8823529411765,2.1260273972603,465.05246395,14.81,92.370020256583,58.49298245614,-10.8075,111.28205222379,31.557602573312,AA,4.498191,4.5,0.6455338544352,2.089552238806,2022-11-03
127078.SZ,优彩转债,基础化工,002998.SZ,优彩资源,161.579,7.95,0.78216123499144,0.88832487309645,2.3534246575343,141.68509431,6.11,130.11456628478,24.182099371069,-12.3208,107.84440557097,49.826037933575,A+,4.158256,6,6.0800430677924,11.344537815126,2023-01-09
127080.SZ,声迅转债,计算机,003004.SZ,声迅股份,271.5,65.5,-1.4361640334573,0,2.3972602739725,327.16092447000005,28.94,226.33033863165,19.957404580153,-29.5022,102.17745081793,165.71420389396,A+,2.793065,2.8,9.3224024352924,17.383512544803,2023-02-10
127082.SZ,亚科转债,有色金属,002540.SZ,亚太科技,139.331,5.09,-0.66446603879855,-1.1650485436893,2.5863013698631,56.03141991,5.22,97.509578544061,42.889552062868,-7.1633,110.26357819328,26.361761773922,AA,11.585384,11.59,-0.34046936133384,1.5968063872256,2023-04-27
127083.SZ,山路转债,建筑装饰,000498.SZ,山东路桥,121.274,4.95,-1.0815660685155,-1.394422310757,2.6273972602739,22.01820137,7.42,66.711590296496,81.788501010101,-3.2651,106.72389586956,13.633407974747,AA+,48.358896,48.36,-2.4548364782909,-2.9411764705882,2023-04-26
127084.SZ,柳工转2,机械设备,000528.SZ,柳工,145.655,8.36,-1.1503223617238,-0.23866348448689,2.6356164383562,76.84626449,6.98,119.77077363897,21.611471291866,-8.4667,111.02920189604,31.1862082341,AAA,24.809251,30,-2.3301817206464,-4.7835990888383,2023-04-20
127085.SZ,韵达转债,交通运输,002120.SZ,韵达股份,124.837,6.71,0.27390438247013,0,2.6767123287671,43.42517394,11.53,58.196010407632,114.51126825633,-4.2624,106.46253267279,17.25909281501,AA+,24.498807,24.5,-0.48943412168894,-3.0346820809249,2023-05-23
127088.SZ,赫达转债,基础化工,002810.SZ,山东赫达,178.664,20.24,-1.2496890976924,-0.88148873653283,2.9041095890411,32.455450129999996,16.61,121.85430463576,46.621,-13.3463,110.62548221387,61.503476798046,AA-,5.996065,6,-0.51561890973886,4.5454545454545,2023-07-19
127089.SZ,晶澳转债,电力设备,002459.SZ,晶澳科技,125.105,7.72,0.4859437751004,0.91503267973855,2.9452054794519,89.63625351,8.9,86.741573033708,44.227266839378,-3.9471,105.73167242504,18.323107098008,AA+,89.587945,89.603077,0.079196198582471,2.7962716378162,2023-08-04
127092.SZ,运机转债,机械设备,001288.SZ,运机集团,323.923,27.8,-0.88035495716035,-1.4184397163121,3.1232876712329,413.56960754000005,11.91,233.41729638959,38.774206115108,-27.5044,111.79239226932,189.75406414028,AA-,5.249455,7.3,13.419211619129,9.4488188976378,2023-10-20
127093.SZ,章鼓转债,机械设备,002598.SZ,ST章鼓,132.55,6.63,-0.38553166545169,-0.45045045045045,3.1945205479451,4.41961847,8.3,79.879518072289,65.937405731523,-3.6272,96.006729843337,38.06323808372,A+,2.424582,2.43,0.72953871874763,1.8433179723502,2023-11-03
127095.SZ,广泰转债,国防军工,002111.SZ,威海广泰,150.874,9.59,-0.39676514276283,0.41884816753926,3.1972602739727,22.15339244,8.83,108.60702151755,38.917353493222,-7.2059,110.35677701982,36.714757420751,AA-,6.927387,7,-0.7127016195371,0.41884816753926,2023-11-10
127096.SZ,泰坦转债,机械设备,003036.SZ,泰坦股份,576.7,53.66,-1.3555698097071,2.6985645933014,3.2164383561644,4294.0420099699995,13.2,406.51515151515,41.864330972792,-39.0381,97.580857730781,490.99705968057,A,2.874523,2.955,18.176229508197,19.112097669256,2023-11-15
127098.SZ,欧晶转债,电力设备,001269.SZ,欧晶科技,125.795,19.26,-0.6750888274773,-0.15552099533436,3.2986301369863,25.129782719999998,42,45.857142857143,174.31931464174,-2.4464,100.01417528939,25.777170722064,AA-,4.692622,4.7,-0.77302307237232,1.3150973172015,2023-12-15
127099.SZ,盛航转债,交通运输,001205.SZ,盛航股份,136.53,13.6,0.041033456922206,0,3.331506849315,26.63310418,15.33,88.714938030007,53.897419117647,-3.9483,110.25848573183,23.827203950602,AA-,4.54067,7.4,0.49019607843137,2.4096385542169,2023-12-28
127102.SZ,浙建转债,建筑装饰,002761.SZ,浙江建投,123.518,7.13,-1.344238464549,-1.6551724137931,3.3835616438357,29.10381967,10.17,70.108161258604,76.182056100982,-2.9261,105.71721666544,16.838111989736,AA+,9.950782,10,-2.1251980982567,-3.6486486486487,2024-01-16
127103.SZ,东南转债,建筑装饰,002135.SZ,东南网架,146.952,6.43,-1.439321788354,-0.1552795031056,3.4082191780822,74.36731066,5.59,115.02683363148,27.754538102644,-7.7268,105.74763726044,38.964806975388,AA,19.9987,20,-0.96172638985301,3.2102728731942,2024-01-24
127104.SZ,姚记转债,传媒,002605.SZ,姚记科技,150.29,18.42,-0.2058432934927,0.10869565217393,3.4684931506849,22.376217420000003,19.58,94.075587334014,59.754516829533,-6.3614,102.60756867408,46.470676522295,A+,5.822538,5.831273,-1.7635370094387,-0.75431034482757,2024-02-26
